mageX,imageY,magX,magY,magZ,mag_val,lat,lon,ts,floor 
128.0,279.0,12.5625,33.97500228881836,-13.725000381469727,38.73619524742404,11.0649662,77.0929438,1770636764946.0,2
92.0,265.0,15.300000190734863,34.28750228881836,-9.387499809265137,38.70204092436423,11.0649662,77.0929438,1770636764910.0,2
146.0,292.0,22.162500381469727,32.212501525878906,-8.287500381469727,39.968792079399364,11.064965,77.0929672,1770636766956.0,2
118.0,277.0,12.6875,34.13750076293945,-13.199999809265137,38.737341281434006,11.0649662,77.0929438,1770636764902.0,2
105.0,316.0,21.39375114440918,33.97500228881836,-7.237500190734863,40.79674959558677,11.064965,77.0929672,1770636768571.0,2
129.0,299.0,-0.35999998450279236,40.439998626708984,-3.8399999141693115,40.62349921237567,11.0649644,77.0929169,1770636755147.0,2
203.0,317.0,17.118751525878906,40.85625076293945,12.52500057220459,46.03434065502294,11.0649704,77.0929632,1770636770952.0,2
102.0,259.0,16.412500381469727,33.42499923706055,-8.762499809265137,38.254178146662795,11.0649736,77.0929515,1770636771387.0,2
113.0,257.0,15.100000381469727,34.400001525878906,-7.587500095367432,38.32675663551584,11.0649736,77.0929515,1770636771387.0,2
119.0,302.0,21.35999870300293,34.68000030517578,3.9599997997283936,40.92228688835862,11.0649723,77.0929646,1770636773746.0,2
108.0,240.0,17.575000762939453,32.8125,-9.27500057220459,38.3610015990422,11.0649736,77.0929515,1770636771386.0,2
190.0,276.0,19.387500762939453,32.525001525878906,-7.025000095367432,38.51105732684206,11.0649736,77.0929515,1770636771378.0,2
109.0,304.0,23.662500381469727,37.21875,-1.8937500715255737,44.144485105151674,11.0649643,77.0929733,1770636773372.0,2
96.0,259.0,18.837499618530273,32.9375,-6.962500095367432,38.57728224883292,11.0649736,77.0929515,1770636771355.0,2
114.0,296.0,25.181251525878906,36.11250305175781,-2.71875,44.1089549483469,11.0649643,77.0929733,1770636773372.0,2
167.0,293.0,11.40000057220459,33.150001525878906,-11.40000057220459,36.862482651854904,11.0649665,77.092958,1770636775946.0,2
179.0,316.0,14.231250762939453,50.812503814697266,7.481250286102295,53.29547962106725,11.0649717,77.0928349,1770636777362.0,2
120.0,253.0,16.387500762939453,34.51250076293945,-4.387500286102295,38.456638554712306,11.0649783,77.0929519,1770636777669.0,2
191.0,267.0,18.137500762939453,32.5625,-11.600000381469727,39.03646178927756,11.0649783,77.0929519,1770636777669.0,2
117.0,273.0,16.42500114440918,33.962501525878906,-7.1875,38.40432695334173,11.0649783,77.0929519,1770636777668.0,2
136.0,306.0,21.731250762939453,41.212501525878906,11.287500381469727,47.93876517604523,11.064967,77.0929708,1770636779755.0,2
127.0,291.0,14.34000015258789,38.81999969482422,4.559999942779541,41.63437978594761,11.0649746,77.0929584,1770636781016.0,2
157.0,267.0,17.100000381469727,33.1875,-10.550000190734863,38.795910523156564,11.0649783,77.0929519,1770636777668.0,2
137.0,302.0,17.399999618530273,36.599998474121094,4.859999656677246,40.815921791543836,11.0649746,77.0929584,1770636781015.0,2
109.0,291.0,29.006250381469727,36.63750076293945,17.700000762939453,49.969581250546405,11.064967,77.0929708,1770636781437.0,2
147.0,250.0,16.86250114440918,37.4375,-2.3375000953674316,41.12632074220892,11.0649771,77.0929544,1770636780942.0,2
76.0,267.0,12.75,38.70000076293945,-7.950000286102295,41.51451629972991,11.0649771,77.0929544,1770636782421.0,2
183.0,323.0,10.93125057220459,43.89375305175781,5.775000095367432,45.60158354862817,11.064967,77.0929517,1770636783819.0,2
152.0,292.0,23.025001525878906,29.92500114440918,-6.450000286102295,38.30481552560117,11.0649748,77.0929819,1770636783440.0,2
118.0,258.0,16.4375,41.775001525878906,-6.425000190734863,45.35000315532655,11.0649774,77.0929459,1770636785362.0,2
90.0,315.0,32.47500228881836,31.931251525878906,20.34375,49.8808456396862,11.0649793,77.0929369,1770636786213.0,2
121.0,285.0,16.559999465942383,39.41999816894531,3.8399999141693115,42.929190969461374,11.0649679,77.0928713,1770636787096.0,2
103.0,247.0,15.225000381469727,40.03750228881836,-3.5250000953674316,42.97938868591815,11.0649774,77.0929459,1770636785362.0,2
111.0,274.0,29.981250762939453,41.90625,14.137500762939453,53.431059452296765,11.0649793,77.0929369,1770636786212.0,2
117.0,300.0,15.779999732971191,41.70000076293945,5.940000057220459,44.97979608537038,11.0649679,77.0928713,1770636787096.0,2
104.0,285.0,33.31875228881836,35.75625228881836,14.475000381469727,50.97229117735258,11.0649793,77.0929369,1770636786181.0,2
134.0,257.0,15.625,42.5,-8.737500190734863,46.116532117919405,11.0649774,77.0929459,1770636787137.0,2
94.0,306.0,12.162500381469727,46.337501525878906,-4.262500286102295,48.09635507893611,11.0649765,77.0929433,1770636789584.0,2
144.0,326.0,13.687500953674316,36.16875076293945,4.762500286102295,38.96418384983308,11.0649568,77.0929547,1770636790237.0,2
94.0,256.0,12.21250057220459,45.92499923706055,-4.587500095367432,47.74197191439735,11.0649765,77.0929433,1770636789453.0,2
125.0,295.0,23.700000762939453,35.400001525878906,2.7750000953674316,42.691343030230954,11.0649766,77.0929816,1770636790610.0,2
102.0,263.0,13.3125,47.712501525878906,1.4500000476837158,49.55610919195816,11.0649765,77.0929433,1770636791376.0,2
137.0,322.0,10.800000190734863,43.73999786376953,6.0,45.451374206314554,11.0649613,77.0928751,1770636793234.0,2
107.0,304.0,34.275001525878906,49.593753814697266,0.4312500059604645,60.286832091257224,11.0649706,77.0929572,1770636793020.0,2
101.0,286.0,11.819999694824219,46.31999969482422,7.5,48.38909757904316,11.0649613,77.0928751,1770636793229.0,2
127.0,240.0,13.33750057220459,48.78750228881836,-8.125,51.22621327108821,11.0649783,77.0929224,1770636792995.0,2
450.0,233.0,-3.9375,43.98749923706055,-9.737500190734863,45.2241407363917,11.0651141,77.0931547,1770636794076.0,0
121.0,287.0,12.787500381469727,48.16250228881836,-4.162499904632568,50.00473175793055,11.0649783,77.0929224,1770636794380.0,2
121.0,325.0,13.725000381469727,33.65625,10.818750381469727,37.92313488294969,11.0649703,77.0929622,1770636796653.0,2
134.0,292.0,22.42500114440918,48.97500228881836,8.325000762939453,54.50446920408875,11.064965,77.0928749,1770636797604.0,2
113.0,283.0,-25.31999969482422,35.880001068115234,0.47999998927116394,43.91704977777479,11.0649928,77.0928643,1770636800726.0,2
97.0,256.0,-16.375,34.28750228881836,-8.8125,39.00555850716311,11.0649699,77.0928987,1770636799608.0,2
84.0,279.0,-22.96875,34.48125076293945,-16.293750762939453,44.519730959025374,11.065009,77.092928,1770636801498.0,2
88.0,237.0,-3.7875001430511475,39.375,-8.21250057220459,40.40025925637202,11.0649699,77.0928987,1770636799597.0,2
495.0,187.0,2.512500047683716,30.86250114440918,-12.600000381469727,33.430026069258545,11.0650789,77.0931536,1770636801866.0,0
233.0,273.0,8.725000381469727,46.54999923706055,-6.012500286102295,47.740739628930804,11.0649699,77.0928987,1770636799596.0,2
99.0,268.0,3.5250000953674316,42.4375,-5.712500095367432,42.96509850171315,11.0649699,77.0928987,1770636799596.0,2
93.0,247.0,-27.337501525878906,28.762500762939453,-18.543750762939453,43.800583696721915,11.065009,77.092928,1770636802807.0,2
106.0,326.0,2.4375,40.51875305175781,6.937500476837158,41.18057391520241,11.0649627,77.0929334,1770636803154.0,2
82.0,257.0,-42.779998779296875,4.980000019073486,-13.4399995803833,45.117206080023585,11.0649848,77.0928265,1770636806327.0,2
135.0,292.0,0.22500000894069672,43.20000076293945,-2.25,43.259139969745036,11.0649732,77.0929421,1770636804444.0,2
117.0,288.0,-35.13750076293945,3.2750000953674316,-11.862500190734863,37.23020945771608,11.0650537,77.0929803,1770636806013.0,2
82.0,241.0,-34.125,6.275000095367432,-12.237500190734863,36.791951050672715,11.0650537,77.0929803,1770636806012.0,2
75.0,222.0,-33.28750228881836,12.050000190734863,-13.33750057220459,37.83053310142953,11.0650537,77.0929803,1770636806012.0,2
93.0,303.0,-34.875,17.887500762939453,-9.075000762939453,40.23162869424392,11.065008,77.0929603,1770636807902.0,2
113.0,243.0,-33.025001525878906,9.65000057220459,-13.52500057220459,36.968890669128655,11.0650537,77.0929803,1770636806011.0,2
115.0,301.0,-35.38750076293945,2.25,-11.637499809265137,37.319821972481144,11.0650537,77.0929803,1770636806011.0,2
88.0,242.0,-37.05000305175781,14.812500953674316,-9.5625,41.03113838157389,11.065008,77.0929603,1770636807901.0,2
100.0,243.0,-35.10000228881836,18.318750381469727,-10.575000762939453,40.98069566698229,11.065008,77.0929603,1770636807901.0,2
89.0,289.0,-21.20625114440918,18.39375114440918,-38.10000228881836,47.32489136987188,11.0649713,77.0928916,1770636809544.0,2
535.0,246.0,-1.4375,47.48749923706055,2.262500047683716,47.563093849176745,11.0650339,77.0932555,1770636809818.0,0
128.0,232.0,-33.58125305175781,20.887500762939453,-9.131250381469727,40.58778114380091,11.065008,77.0929603,1770636807878.0,2
595.0,196.0,-2.8375000953674316,54.8125,-7.787499904632568,55.43560875291136,11.0650982,77.093159,1770636810878.0,0
131.0,279.0,1.6500000953674316,40.72500228881836,-4.800000190734863,41.040081792925655,11.0649795,77.0928987,1770636810142.0,2
120.0,247.0,-46.86000061035156,6.0,-10.319999694824219,48.35661331093526,11.0650476,77.0928385,1770636812470.0,2
596.0,195.0,-2.112499952316284,55.17499923706055,-7.887500286102295,55.775943359314255,11.0650982,77.093159,1770636810821.0,0
506.0,215.0,-12.750000953674316,47.70000076293945,10.800000190734863,50.54198849692198,11.065045,77.0932462,1770636810819.0,0
100.0,260.0,-44.939998626708984,3.359999895095825,-13.319999694824219,46.99271717759856,11.0650476,77.0928385,1770636812469.0,2
118.0,249.0,-44.38750076293945,-6.599999904632568,-1.0750000476837158,44.88837096424441,11.065005,77.0929688,1770636812637.0,2
75.0,230.0,-40.88750076293945,-4.5,-1.0125000476837158,41.146845261647144,11.065005,77.0929688,1770636812636.0,2
126.0,217.0,-47.10000228881836,-6.762500286102295,-0.36250001192092896,47.584378024566746,11.065005,77.0929688,1770636812636.0,2
374.0,245.0,-33.243751525878906,21.543750762939453,-2.7750000953674316,39.71121803696431,11.0650278,77.0932487,1770636813721.0,0
101.0,223.0,-41.32500076293945,18.243751525878906,-8.231250762939453,45.916703354197224,11.0650424,77.0929563,1770636814393.0,2
92.0,228.0,-45.962501525878906,-6.300000190734863,0.2874999940395355,46.393148256679595,11.065005,77.0929688,1770636812635.0,2
96.0,230.0,-45.04999923706055,-6.175000190734863,-0.13750000298023224,45.47144120066518,11.065005,77.0929688,1770636812634.0,2
119.0,209.0,-41.45625305175781,22.350000381469727,-12.0,48.60188714590284,11.0650424,77.0929563,1770636814369.0,2
67.0,247.0,-43.400001525878906,-6.587500095367432,-1.475000023841858,43.92187285422937,11.065005,77.0929688,1770636812580.0,2
115.0,219.0,-43.20000076293945,15.093750953674316,-9.787500381469727,46.79590310579318,11.0650424,77.0929563,1770636814368.0,2
578.0,77.0,36.9375,35.26250076293945,-19.725000381469727,54.7439357952576,11.0651013,77.0931611,1770636815719.0,0
89.0,265.0,-22.931251525878906,18.76875114440918,-33.9375,45.0539923016139,11.0649744,77.092849,1770636815986.0,2
508.0,275.0,2.825000047683716,41.0625,5.200000286102295,41.48673926081534,11.0650507,77.0932377,1770636817241.0,0
91.0,205.0,-49.2599983215332,-0.05999999865889549,-8.039999961853027,49.911848633604926,11.0650302,77.0928969,1770636818559.0,2
99.0,284.0,8.550000190734863,37.80000305175781,-18.0,42.731051168611174,11.0649912,77.0929152,1770636818296.0,2
546.0,273.0,-23.45625114440918,10.537500381469727,-16.70625114440918,30.66485707351568,11.0650227,77.0932463,1770636819429.0,0
124.0,211.0,-50.9375,-0.17499999701976776,-7.450000286102295,51.479724508896524,11.0650455,77.0929907,1770636819083.0,2
108.0,204.0,-51.16250228881836,-1.649999976158142,-7.349999904632568,51.71408549875715,11.0650455,77.0929907,1770636819082.0,2
465.0,262.0,-36.50625228881836,2.4375,-3.5812501907348633,36.76238859695455,11.0650227,77.0932463,1770636819428.0,0
512.0,299.0,-19.575000762939453,39.150001525878906,-18.600000381469727,47.55905054283648,11.0650084,77.0932192,1770636820261.0,0
103.0,195.0,-51.36249923706055,-0.699999988079071,-8.550000190734863,52.073974604613404,11.0650455,77.0929907,1770636819082.0,2
109.0,225.0,-45.54375076293945,20.36250114440918,-14.30625057220459,51.8992629220061,11.0650462,77.0929469,1770636820856.0,2
647.0,279.0,-50.0,-1.9500000476837158,-3.5875000953674316,50.166449516785896,11.0650455,77.0929907,1770636819082.0,2
102.0,201.0,-45.375,20.625,-13.668750762939453,51.68284045424901,11.0650462,77.0929469,1770636820814.0,2
122.0,200.0,-50.91250228881836,-3.200000047683716,-4.0625,51.17447406533955,11.0650455,77.0929907,1770636819082.0,2
487.0,256.0,-41.47500228881836,5.193750381469727,-2.34375,41.864591505770186,11.0650227,77.0932463,1770636819428.0,0
98.0,212.0,-51.4375,-4.037499904632568,-5.537499904632568,51.89201978073038,11.0650455,77.0929907,1770636819081.0,2
109.0,203.0,-51.35000228881836,-3.625,-8.58750057220459,52.18916100244633,11.0650455,77.0929907,1770636819081.0,2
87.0,252.0,-26.043750762939453,16.80000114440918,-33.48750305175781,45.62816951068438,11.0649787,77.0928466,1770636822403.0,2
85.0,177.0,-51.45000076293945,-3.9625000953674316,-7.724999904632568,52.177385992773054,11.0650455,77.0929907,1770636819067.0,2
464.0,241.0,-43.6875,1.3875000476837158,1.6500000953674316,43.74065972235712,11.0650227,77.0932463,1770636819427.0,0
579.0,127.0,3.2750000953674316,54.900001525878906,-11.912500381469727,56.27293717680533,11.0651006,77.093161,1770636823816.0,0
116.0,211.0,-49.91999816894531,1.9199999570846558,-13.139999389648438,51.65609548719947,11.0650737,77.0929282,1770636824607.0,2
541.0,271.0,22.600000381469727,35.375,-2.0875000953674316,42.029850093601226,11.0650302,77.0932538,1770636824107.0,0
142.0,213.0,-41.47500228881836,25.89375114440918,-17.231250762939453,51.84185727808545,11.0650306,77.0929544,1770636825536.0,2
139.0,168.0,-47.775001525878906,-2.450000047683716,-19.587499618530273,51.692585661169105,11.0650673,77.0929617,1770636825814.0,2
323.0,274.0,25.368751525878906,-8.96250057220459,-47.15625,54.291913620271764,11.0650303,77.0932403,1770636826400.0,0
106.0,183.0,-48.375,0.5875000357627869,-15.725000381469727,50.87004441013635,11.0650673,77.0929617,1770636825596.0,2
108.0,262.0,0.6000000238418579,37.275001525878906,-14.925000190734863,40.156461117438134,11.065006,77.0929378,1770636825840.0,2
598.0,296.0,-48.125,1.6125000715255737,-16.225000381469727,50.81206961794966,11.0650673,77.0929617,1770636825595.0,2
99.0,220.0,-48.1875,-0.125,-16.587499618530273,50.9626914992207,11.0650673,77.0929617,1770636825593.0,2
100.0,169.0,-47.875,-0.9750000238418579,-18.0625,51.17831724760488,11.0650673,77.0929617,1770636825585.0,2
88.0,234.0,-25.89375114440918,15.15000057220459,-38.306251525878906,48.65570646522657,11.0649869,77.0928386,1770636828781.0,2
119.0,218.0,-41.92500305175781,18.0,-19.23750114440918,49.51552616272038,11.0650424,77.092954,1770636829910.0,2
110.0,220.0,-51.119998931884766,2.879999876022339,-11.9399995803833,52.574825535243974,11.0650355,77.0929562,1770636830786.0,2
149.0,250.0,-43.20000076293945,-7.337500095367432,-29.762500762939453,52.9706090698555,11.0650738,77.0929935,1770636832113.0,2
106.0,246.0,-3.6000001430511475,40.42500305175781,-14.40000057220459,43.06391632497083,11.0650087,77.092924,1770636832951.0,2
135.0,216.0,-43.47500228881836,-4.925000190734863,-29.075000762939453,52.532724279789925,11.0650738,77.0929935,1770636832112.0,2
88.0,184.0,-44.0,-4.662499904632568,-28.36250114440918,52.556354292581126,11.0650738,77.0929935,1770636832112.0,2
128.0,221.0,-42.73749923706055,-13.475000381469727,-30.100000381469727,53.98221465707792,11.0650738,77.0929935,1770636832112.0,2
75.0,231.0,-27.262500762939453,16.59375,-38.26875305175781,49.830652685352185,11.0649677,77.0928551,1770636835170.0,2
55.0,185.0,-43.5,-11.600000381469727,-29.962499618530273,54.079214049767074,11.0650738,77.0929935,1770636832111.0,2
98.0,209.0,-43.35000228881836,-13.550000190734863,-30.11250114440918,54.49392561360868,11.0650738,77.0929935,1770636832111.0,2
148.0,190.0,-43.087501525878906,-13.537500381469727,-30.100000381469727,54.27528652421273,11.0650738,77.0929935,1770636832110.0,2
133.0,192.0,-43.13750076293945,-5.599999904632568,-29.475000381469727,52.54502467876599,11.0650738,77.0929935,1770636832085.0,2
121.0,169.0,-43.47500228881836,-8.725000381469727,-29.787500381469727,53.41813020544118,11.0650738,77.0929935,1770636832084.0,2
121.0,198.0,-21.119998931884766,-36.71999740600586,-20.8799991607666,47.22697247689613,11.0650676,77.0929812,1770636839918.0,2
135.0,199.0,-14.49375057220459,-39.056251525878906,-29.943750381469727,51.30387681072229,11.0650672,77.0929642,1770636839316.0,2
148.0,232.0,-8.887500762939453,-39.993751525878906,-30.262500762939453,50.93433795929718,11.0650672,77.0929642,1770636839295.0,2
97.0,233.0,-3.0,42.67500305175781,-14.175000190734863,45.06757721327908,11.0650145,77.0928931,1770636839457.0,2
151.0,199.0,-8.824999809265137,-68.57500457763672,-27.700000762939453,74.48289680673861,11.0650837,77.0929736,1770636840051.0,2
114.0,209.0,-11.425000190734863,-66.9375,-27.537500381469727,73.27669112936076,11.0650837,77.0929736,1770636839853.0,2
157.0,194.0,-9.850000381469727,-68.1500015258789,-27.350000381469727,74.09094233682444,11.0650837,77.0929736,1770636839853.0,2
77.0,229.0,-27.412500381469727,23.36250114440918,-35.025001525878906,50.23945032317151,11.0649808,77.092864,1770636841509.0,2
123.0,193.0,-12.550000190734863,-65.80000305175781,-28.73750114440918,72.89023856747693,11.0650837,77.0929736,1770636839851.0,2
168.0,198.0,-8.819999694824219,-42.47999954223633,-19.559999465942383,47.59134726851893,11.0650802,77.0929857,1770636845555.0,2
613.0,499.0,15.08750057220459,37.1875,5.950000286102295,40.570251825332456,11.0650242,77.0932465,1770636845032.0,0
151.0,196.0,-2.0999999046325684,-40.91999816894531,-23.939998626708984,47.45502906955987,11.0650802,77.0929857,1770636845555.0,2
431.0,248.0,-35.38125228881836,-5.868750095367432,-7.050000190734863,36.551029313772425,11.0650271,77.0932445,1770636844796.0,0
150.0,227.0,-18.225000381469727,-38.0625,-26.250001907348633,49.69876402175791,11.0650664,77.0929636,1770636845755.0,2
176.0,207.0,-20.231250762939453,-37.23750305175781,-29.64375114440918,51.717377378152804,11.0650664,77.0929636,1770636845734.0,2
194.0,175.0,-17.775001525878906,-39.22500228881836,-27.30000114440918,50.9886413457698,11.0650664,77.0929636,1770636845733.0,2
108.0,227.0,2.4000000953674316,43.95000076293945,-14.02500057220459,46.195921990696114,11.0650294,77.0929235,1770636845843.0,2
186.0,260.0,-10.25,15.0,-14.137499809265137,23.02023894004951,11.0650753,77.0929692,1770636846330.0,2
204.0,188.0,-2.9000000953674316,-77.5374984741211,-18.075000762939453,79.6691867835848,11.0650753,77.0929692,1770636846328.0,2
79.0,222.0,-26.981250762939453,19.5,-37.70625305175781,50.299099514164425,11.0650383,77.0929207,1770636847854.0,2
186.0,227.0,-13.25,7.925000190734863,-12.925000190734863,20.135137395946515,11.0650753,77.0929692,1770636846279.0,2
609.0,289.0,-19.14375114440918,-40.61250305175781,-20.400001525878906,49.31550135874082,11.0650621,77.0929611,1770636849839.0,2
154.0,206.0,-7.619999885559082,-41.87999725341797,-19.739999771118164,46.921915553033024,11.0650812,77.0929831,1770636851443.0,2
217.0,194.0,-19.21875,-35.94375228881836,-22.575000762939453,46.593393733545014,11.0650621,77.0929611,1770636851607.0,2
100.0,224.0,6.0,44.32500076293945,-16.950000762939453,47.83312888049695,11.0650365,77.0929258,1770636853050.0,2
191.0,203.0,8.612500190734863,37.72500228881836,-17.399999618530273,42.42771433805517,11.0650978,77.0929895,1770636852784.0,2
87.0,203.0,-25.51875114440918,17.100000381469727,-37.03125,48.113721011568515,11.0650731,77.0929487,1770636854255.0,2
177.0,198.0,4.012500286102295,38.67499923706055,-17.537500381469727,42.65465559774989,11.0650978,77.0929895,1770636852783.0,2
252.0,246.0,5.8125,38.70000076293945,-17.162500381469727,42.73203288688081,11.0650978,77.0929895,1770636852783.0,2
242.0,196.0,5.575000286102295,38.60000228881836,-17.725000381469727,42.83942627311814,11.0650978,77.0929895,1770636852783.0,2
531.0,295.0,-24.825000762939453,36.30000305175781,-7.425000190734863,44.599344303139524,11.0650018,77.0932071,1770636825374.0,0
188.0,191.0,7.75,37.45000076293945,-17.5,42.05728304520117,11.0650978,77.0929895,1770636852783.0,2
229.0,199.0,-7.259999752044678,-47.03999710083008,-11.219999313354492,48.901506196000405,11.0650957,77.0930014,1770636857017.0,2
204.0,215.0,3.1875,38.650001525878906,-17.825000762939453,42.68153495833103,11.0650978,77.0929895,1770636852783.0,2
228.0,210.0,5.925000190734863,38.47500228881836,-17.787500381469727,42.79984343669462,11.0650978,77.0929895,1770636852782.0,2
186.0,206.0,3.387500047683716,38.91250228881836,-17.649999618530273,42.86234335036373,11.0650978,77.0929895,1770636852782.0,2
267.0,260.0,5.200000286102295,38.88750076293945,-16.1875,42.44187642898321,11.0650978,77.0929895,1770636852782.0,2
136.0,219.0,3.299999952316284,38.54999923706055,-17.962499618530273,42.65728347431838,11.0650978,77.0929895,1770636852782.0,2
194.0,194.0,4.237500190734863,38.97500228881836,-17.625,42.98427429048761,11.0650978,77.0929895,1770636852782.0,2
148.0,200.0,6.849999904632568,38.32500076293945,-17.212499618530273,42.56757363640404,11.0650978,77.0929895,1770636852781.0,2
194.0,226.0,1.9875000715255737,39.11249923706055,-13.40000057220459,41.39200126157781,11.0650978,77.0929895,1770636852781.0,2
283.0,254.0,4.300000190734863,39.212501525878906,-15.074999809265137,42.229917082640824,11.0650978,77.0929895,1770636852757.0,2
192.0,219.0,5.712500095367432,38.5625,-17.325000762939453,42.65975521525441,11.0650978,77.0929895,1770636852756.0,2
133.0,198.0,8.08750057220459,37.60000228881836,-17.75,42.35835617236055,11.0650978,77.0929895,1770636852756.0,2
114.0,209.0,5.550000190734863,41.32500076293945,-17.775001525878906,45.32669047502918,11.0650652,77.0929624,1770636860278.0,2
93.0,195.0,-23.90625,9.450000762939453,-40.61250305175781,48.06440166704558,11.0650559,77.0929393,1770636860622.0,2
203.0,202.0,-11.639999389648438,-42.36000061035156,-14.75999927520752,46.34346573255098,11.0650923,77.0929773,1770636862878.0,2
281.0,199.0,-0.824999988079071,54.91250228881836,-22.012500762939453,59.16598450493511,11.0650651,77.0930144,1770636863048.0,2
162.0,215.0,-21.787500381469727,-31.80000114440918,-25.387500762939453,46.15691108214695,11.0650881,77.0929793,1770636860203.0,2
228.0,230.0,7.150000095367432,55.36249923706055,-29.0,62.905713755884555,11.0650651,77.0930144,1770636863002.0,2
599.0,325.0,-4.637500286102295,54.07500076293945,-15.27500057220459,56.3820694804328,11.0650651,77.0930144,1770636864404.0,2
512.0,337.0,6.637500286102295,44.16250228881836,-1.1125000715255737,44.67237037439405,11.0650315,77.0932574,1770636865320.0,0
220.0,203.0,-16.079999923706055,-39.41999816894531,-18.239999771118164,46.316306467986294,11.0650955,77.0929851,1770636868865.0,2
83.0,192.0,10.612500190734863,36.375,-18.262500762939453,42.06286627673763,11.0650684,77.0929532,1770636867045.0,2
331.0,205.0,-4.650000095367432,48.6875,-15.975000381469727,51.451878433395166,11.0650281,77.0930132,1770636869509.0,2
106.0,212.0,16.80000114440918,37.20000076293945,-18.375,44.76293913735832,11.0650745,77.0929766,1770636869482.0,2
344.0,233.0,-6.175000190734863,40.13750076293945,-20.48750114440918,45.48502278764636,11.0650281,77.0930132,1770636869508.0,2
328.0,245.0,-7.400000095367432,31.850000381469727,-19.012500762939453,37.82403615390395,11.0650281,77.0930132,1770636869508.0,2
347.0,218.0,-8.0625,37.150001525878906,-20.212499618530273,43.05428736434841,11.0650281,77.0930132,1770636869508.0,2
452.0,479.0,-34.53750228881836,-27.843751907348633,-19.293750762939453,48.37729222611101,11.0650307,77.0932544,1770636871425.0,0
384.0,253.0,-9.83750057220459,34.712501525878906,-19.762500762939453,41.13746001028082,11.0650281,77.0930132,1770636869507.0,2
196.0,209.0,-19.743751525878906,-14.21250057220459,18.356250762939453,30.475610558321495,11.065887,77.0922397,1770636872226.0,2
374.0,200.0,-4.275000095367432,47.26250076293945,-17.23750114440918,50.489118133373566,11.0650281,77.0930132,1770636869449.0,2
450.0,478.0,-51.937503814697266,11.512500762939453,-8.96250057220459,53.94783028839197,11.0650307,77.0932544,1770636871380.0,0
315.0,247.0,-10.125,31.875,-18.587499618530273,38.26259782174837,11.0650281,77.0930132,1770636869448.0,2
458.0,445.0,-40.5,-19.96875,-12.281250953674316,46.79562053814038,11.0650307,77.0932544,1770636871380.0,0
317.0,206.0,-8.800000190734863,31.662500381469727,-19.037500381469727,37.97868289630335,11.0650281,77.0930132,1770636869448.0,2
121.0,185.0,-4.743750095367432,36.22500228881836,-23.325000762939453,43.34523752828354,11.0650593,77.0929609,1770636873424.0,2
341.0,224.0,-5.425000190734863,41.95000076293945,-20.125,46.84280965185686,11.0650281,77.0930132,1770636869446.0,2
125.0,218.0,3.3000001907348633,38.32500076293945,-24.30000114440918,45.499293844591115,11.0650772,77.0929966,1770636875966.0,2
368.0,223.0,-4.912499904632568,32.1875,-20.30000114440918,38.37001248404839,11.0650009,77.0930223,1770636876564.0,2
492.0,468.0,-42.86250305175781,0.75,-16.068750381469727,45.78167107788805,11.0650308,77.0932507,1770636877039.0,0
321.0,224.0,-7.400000095367432,31.325000762939453,-18.55000114440918,37.14994235079211,11.0650009,77.0930223,1770636876482.0,2
188.0,213.0,-28.762500762939453,-33.01875305175781,-37.01250076293945,57.336242604112556,11.0650782,77.0929759,1770636877740.0,2
208.0,110.0,-26.681251525878906,-12.281250953674316,16.650001525878906,33.76301021511725,11.0650703,77.0929618,1770636878948.0,2
226.0,216.0,9.119999885559082,37.13999938964844,-15.899999618530273,41.41695233168354,11.0650787,77.092964,1770636880371.0,2
130.0,190.0,-12.52500057220459,32.26875305175781,-24.900001525878906,42.63986560529742,11.0650624,77.0929576,1770636879805.0,2
466.0,356.0,8.425000190734863,44.01250076293945,1.7000000476837158,44.843849653924146,11.0650052,77.093209,1770636881473.0,0
430.0,343.0,0.987500011920929,40.78750228881836,-4.412499904632568,41.03736900243837,11.0650166,77.0932377,1770636882770.0,0
142.0,218.0,-3.075000047683716,36.60000228881836,-26.92500114440918,45.54087701682083,11.0650673,77.09299,1770636882701.0,2
334.0,208.0,0.4625000059604645,36.775001525878906,-21.087499618530273,42.394543088060566,11.0650153,77.0930708,1770636883230.0,2
489.0,500.0,-46.66875076293945,-1.631250023841858,-17.006250381469727,49.69754346495292,11.0650196,77.093219,1770636883044.0,0
393.0,216.0,-2.362499952316284,34.45000076293945,-23.975000381469727,42.037894831719356,11.0650153,77.0930708,1770636882958.0,2
208.0,215.0,-20.981250762939453,-45.11250305175781,-36.63750076293945,61.787193473458515,11.0650586,77.0930409,1770636884488.0,2
488.0,478.0,-44.306251525878906,-21.65625,-21.0,53.600719102796994,11.0650196,77.093219,1770636882989.0,0
405.0,231.0,-2.950000047683716,33.78750228881836,-22.912500381469727,40.9301903847159,11.0650153,77.0930708,1770636882958.0,2
169.0,122.0,-20.25,-19.087501525878906,15.731250762939453,31.966661775464022,11.0650129,77.0930798,1770636885261.0,2
373.0,237.0,-1.75,35.525001525878906,-22.450000762939453,42.060560715112686,11.0650153,77.0930708,1770636882957.0,2
381.0,244.0,-2.612499952316284,33.72500228881836,-22.399999618530273,40.57044390060099,11.0650153,77.0930708,1770636882957.0,2
465.0,394.0,9.362500190734863,43.63750076293945,0.25,44.631271353805865,11.0650252,77.0932494,1770636885991.0,0
